age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
58,admin.,married,university.degree,0,1,0,cellular,275,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
34,management,married,high.school,0,0,0,cellular,419,7,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
32,blue-collar,divorced,basic.9y,0,1,0,cellular,146,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
44,blue-collar,married,basic.4y,0,0,0,cellular,115,2,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
43,management,married,university.degree,0,1,0,cellular,347,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
35,blue-collar,divorced,basic.9y,0,1,0,cellular,357,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
57,management,married,basic.9y,0,0,0,cellular,374,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
35,blue-collar,single,basic.9y,0,1,0,cellular,120,6,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
34,technician,divorced,professional.course,0,0,0,cellular,323,3,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
50,management,married,university.degree,0,1,0,cellular,98,2,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
48,blue-collar,married,basic.9y,0,1,0,cellular,84,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
55,blue-collar,married,basic.4y,0,0,0,cellular,395,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
30,blue-collar,divorced,high.school,0,0,0,cellular,209,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
24,blue-collar,married,basic.9y,0,0,0,cellular,107,3,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
35,unemployed,married,university.degree,0,1,0,cellular,462,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
50,technician,single,university.degree,0,1,0,cellular,216,7,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
32,technician,single,professional.course,0,0,0,cellular,769,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,1
28,technician,single,high.school,0,1,0,telephone,166,6,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
48,admin.,divorced,basic.9y,0,0,0,cellular,1424,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,1
27,admin.,single,university.degree,0,1,0,cellular,490,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
34,management,married,high.school,0,1,0,cellular,838,3,999,0,nonexistent,93.918,-42.7,4.961,5228.1,1
33,admin.,single,high.school,0,1,0,cellular,498,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
51,technician,divorced,high.school,0,0,0,cellular,166,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
34,admin.,single,university.degree,0,0,0,telephone,232,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
40,admin.,divorced,high.school,0,0,1,cellular,270,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
56,admin.,married,basic.4y,0,1,0,cellular,118,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
25,blue-collar,single,basic.9y,0,1,0,cellular,159,6,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
44,blue-collar,married,basic.9y,0,0,0,telephone,265,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
38,admin.,divorced,university.degree,0,0,0,cellular,419,8,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
48,unemployed,married,university.degree,0,1,0,cellular,812,3,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
48,blue-collar,married,basic.9y,0,1,0,cellular,97,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
25,admin.,single,high.school,0,1,0,cellular,84,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
27,admin.,single,professional.course,0,0,0,cellular,448,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,1
46,technician,divorced,professional.course,0,0,0,cellular,114,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
33,services,married,high.school,0,1,0,telephone,32,7,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
25,blue-collar,single,high.school,0,1,0,telephone,1142,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
44,services,divorced,basic.9y,0,1,0,telephone,62,5,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
35,admin.,married,high.school,0,0,0,cellular,160,2,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
34,blue-collar,married,basic.9y,0,1,0,cellular,1412,4,999,0,nonexistent,93.918,-42.7,4.961,5228.1,0
24,services,single,high.school,0,0,0,telephone,61,14,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,admin.,single,high.school,0,0,0,telephone,41,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
58,management,divorced,university.degree,0,1,0,cellular,75,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,blue-collar,married,basic.6y,0,1,0,telephone,208,8,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
58,management,divorced,university.degree,0,1,0,telephone,174,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
38,self-employed,married,professional.course,0,0,0,cellular,350,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,blue-collar,married,basic.4y,0,0,0,cellular,52,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,0,1,0,cellular,510,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,student,married,university.degree,0,1,0,cellular,81,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,admin.,single,high.school,0,0,0,cellular,220,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,self-employed,single,university.degree,0,0,0,cellular,1147,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,admin.,married,high.school,0,0,0,cellular,130,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,married,high.school,0,1,0,cellular,95,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,technician,single,professional.course,0,0,0,cellular,161,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,housemaid,married,basic.4y,0,0,0,cellular,469,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,self-employed,married,university.degree,0,1,0,telephone,51,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,0,1,1,cellular,154,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,single,university.degree,0,1,0,cellular,46,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,blue-collar,married,basic.9y,0,0,0,cellular,715,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,blue-collar,married,basic.4y,0,0,0,cellular,525,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,blue-collar,married,basic.9y,0,1,0,cellular,229,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,blue-collar,single,basic.6y,0,1,1,cellular,1806,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
34,technician,divorced,professional.course,0,0,0,cellular,130,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,services,married,high.school,0,0,0,cellular,151,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
32,blue-collar,single,basic.6y,0,1,0,cellular,46,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
48,blue-collar,married,basic.6y,0,1,0,cellular,79,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,self-employed,married,basic.9y,0,0,0,cellular,56,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
50,blue-collar,married,basic.9y,0,1,0,cellular,153,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,technician,divorced,professional.course,0,1,0,cellular,401,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,blue-collar,single,basic.9y,0,0,0,telephone,138,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,admin.,single,high.school,0,1,0,cellular,145,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
32,admin.,single,high.school,0,1,0,cellular,156,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,technician,divorced,high.school,0,0,0,cellular,191,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,blue-collar,single,basic.6y,0,1,1,cellular,195,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,management,married,basic.9y,0,1,0,cellular,49,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,management,married,basic.9y,0,1,0,cellular,90,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,blue-collar,married,basic.9y,0,0,0,cellular,689,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
29,technician,divorced,high.school,0,0,0,cellular,269,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
49,retired,married,high.school,0,1,0,cellular,239,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,blue-collar,married,basic.9y,0,0,0,cellular,129,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
35,admin.,single,university.degree,0,0,1,telephone,98,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
49,retired,married,high.school,0,1,0,cellular,555,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
37,technician,married,high.school,0,1,0,cellular,130,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,married,university.degree,0,1,0,cellular,686,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
32,technician,married,university.degree,0,0,0,cellular,124,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,married,high.school,0,1,1,cellular,29,8,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,technician,single,professional.course,0,0,0,cellular,83,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,single,high.school,0,1,0,cellular,60,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,single,high.school,0,0,0,cellular,251,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,admin.,married,university.degree,0,1,0,cellular,1150,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,services,single,basic.9y,0,1,0,cellular,294,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,single,high.school,0,0,0,cellular,435,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
31,self-employed,married,basic.9y,0,0,0,cellular,155,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,1,0,cellular,130,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,single,high.school,0,1,0,cellular,830,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
24,services,single,high.school,0,1,0,cellular,57,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
44,blue-collar,married,basic.4y,0,1,0,cellular,464,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,blue-collar,divorced,high.school,0,1,0,cellular,57,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,technician,single,professional.course,0,1,0,cellular,76,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,married,university.degree,0,1,0,cellular,39,9,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,0,0,cellular,873,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
31,blue-collar,single,high.school,0,0,0,cellular,166,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,admin.,married,high.school,0,0,0,cellular,227,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
25,admin.,single,high.school,0,1,0,cellular,202,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,technician,single,high.school,0,1,0,telephone,109,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,blue-collar,single,basic.9y,0,0,0,cellular,243,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,technician,single,university.degree,0,1,0,cellular,329,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
44,blue-collar,married,basic.4y,0,1,0,cellular,214,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
41,blue-collar,single,basic.6y,0,1,0,cellular,142,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
32,blue-collar,married,basic.6y,0,1,0,cellular,151,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,single,university.degree,0,1,0,cellular,335,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,services,divorced,basic.9y,0,0,0,cellular,143,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,services,divorced,basic.9y,0,1,0,cellular,122,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
35,blue-collar,single,basic.9y,0,1,0,cellular,48,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,married,university.degree,0,0,0,cellular,198,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,single,high.school,0,1,0,cellular,183,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,unemployed,single,high.school,0,1,1,cellular,45,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,services,divorced,basic.9y,0,1,0,cellular,684,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,unemployed,single,high.school,0,1,0,cellular,255,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,management,single,university.degree,0,0,0,cellular,143,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,services,divorced,basic.9y,0,0,0,cellular,885,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
50,retired,married,basic.4y,0,0,0,cellular,1222,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
31,blue-collar,married,basic.9y,0,1,1,cellular,520,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
50,retired,married,basic.4y,0,1,0,cellular,128,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,1,0,cellular,156,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,blue-collar,single,basic.9y,0,1,0,cellular,325,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
52,admin.,married,high.school,0,1,0,cellular,419,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
47,technician,divorced,professional.course,0,1,0,cellular,226,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,housemaid,married,university.degree,0,1,0,cellular,705,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,admin.,married,university.degree,0,1,0,telephone,649,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,blue-collar,married,basic.9y,0,0,0,cellular,77,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,single,high.school,0,1,0,cellular,231,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,self-employed,single,university.degree,0,1,0,cellular,513,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,technician,married,professional.course,0,1,0,cellular,87,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,housemaid,married,university.degree,0,0,0,cellular,988,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
21,admin.,single,high.school,0,1,0,cellular,102,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
21,admin.,single,high.school,0,1,0,cellular,111,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
28,services,married,high.school,0,1,1,cellular,177,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
21,admin.,single,high.school,0,1,0,cellular,680,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
35,admin.,single,high.school,0,1,1,cellular,652,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
28,services,married,high.school,0,1,0,cellular,350,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
58,retired,married,high.school,0,1,0,cellular,124,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
28,services,married,high.school,0,0,0,cellular,359,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
25,services,married,basic.9y,0,0,0,cellular,128,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,blue-collar,married,basic.9y,0,0,0,cellular,68,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
25,management,married,basic.6y,0,0,0,cellular,192,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,blue-collar,married,basic.9y,0,0,0,cellular,128,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
25,services,divorced,high.school,0,1,0,cellular,158,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,blue-collar,married,basic.9y,0,1,0,cellular,547,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
33,blue-collar,married,basic.9y,0,1,0,cellular,1019,11,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
43,blue-collar,single,basic.6y,0,0,0,cellular,93,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,technician,married,high.school,0,0,0,cellular,332,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
52,admin.,married,high.school,0,0,0,cellular,131,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
51,blue-collar,married,basic.9y,0,1,0,cellular,561,9,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
21,services,single,high.school,0,1,0,telephone,198,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
33,entrepreneur,married,professional.course,0,1,0,cellular,157,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
40,services,married,high.school,0,1,0,cellular,254,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,blue-collar,single,basic.6y,0,1,0,cellular,199,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,0,1,0,cellular,101,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,technician,single,professional.course,0,0,0,cellular,98,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
38,blue-collar,married,basic.9y,0,1,0,cellular,217,9,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
27,housemaid,single,high.school,0,0,0,cellular,293,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,blue-collar,married,professional.course,0,0,0,cellular,378,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,0,0,telephone,129,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
28,services,married,high.school,0,0,0,cellular,240,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
31,admin.,single,basic.9y,0,0,0,cellular,1432,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,housemaid,married,basic.4y,0,0,0,cellular,141,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,technician,married,high.school,0,0,0,cellular,322,4,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,admin.,single,university.degree,0,1,0,cellular,455,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
51,admin.,married,high.school,0,1,0,cellular,69,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
30,blue-collar,married,basic.6y,0,1,1,cellular,1018,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
26,technician,single,professional.course,0,1,0,cellular,173,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
36,management,single,university.degree,0,0,0,cellular,101,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,technician,married,basic.9y,0,0,0,cellular,110,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,technician,divorced,high.school,0,1,0,cellular,128,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
35,student,married,basic.9y,0,0,0,cellular,156,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
58,admin.,divorced,basic.9y,0,0,0,telephone,231,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
44,admin.,divorced,university.degree,0,0,0,cellular,191,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
23,blue-collar,married,basic.9y,0,1,0,cellular,240,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
36,management,single,university.degree,0,1,0,cellular,118,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,0,0,cellular,164,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,1,0,telephone,73,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,1,0,cellular,77,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
40,admin.,single,high.school,0,0,0,cellular,282,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
33,management,married,basic.6y,0,0,0,cellular,169,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
34,admin.,married,university.degree,0,0,0,cellular,781,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,1
27,admin.,married,high.school,0,1,0,telephone,202,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,technician,single,university.degree,0,0,1,telephone,357,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,technician,single,university.degree,0,0,0,cellular,159,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,technician,married,high.school,0,0,0,cellular,1389,7,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
41,blue-collar,single,basic.6y,0,1,0,cellular,1056,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,single,university.degree,0,1,1,cellular,166,6,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,technician,single,professional.course,0,0,1,cellular,168,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,admin.,single,university.degree,0,0,0,cellular,212,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
46,management,divorced,basic.4y,0,0,0,telephone,201,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
28,services,married,basic.9y,0,0,0,cellular,191,1,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
37,technician,married,high.school,0,1,0,cellular,1339,3,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
26,admin.,single,university.degree,0,1,0,telephone,30,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,management,married,basic.9y,0,0,0,telephone,127,11,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
29,admin.,married,university.degree,0,0,0,cellular,319,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
38,management,single,university.degree,0,0,0,telephone,284,8,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
43,technician,married,basic.9y,0,0,1,telephone,264,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
35,services,married,basic.9y,0,0,1,cellular,204,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
24,blue-collar,married,basic.9y,0,0,0,cellular,255,2,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
55,admin.,single,high.school,0,0,1,cellular,108,5,999,0,nonexistent,93.918,-42.7,4.957,5228.1,0
